ID,limite_credito,sexo,educacao,estado_civil,idade,status_pagamento_mes_09,status_pagamento_mes_08,status_pagamento_mes_07,status_pagamento_mes_06,status_pagamento_mes_05,status_pagamento_mes_04,fatura_mes_09,fatura_mes_08,fatura_mes_07,fatura_mes_06,fatura_mes_05,fatura_mes_04,pago_mes_09,pago_mes_08,pago_mes_07,pago_mes_06,pago_mes_05,pago_mes_04,default
21506,16572.42,feminino,pos_graduacao,solteiro,27,-2,-2,-2,-2,-2,-2,214.58,480.31,140.58,4834.9,370.07,743.31,504.38,140.58,4834.9,370.5,743.31,412.15,0
27647,8646.48,feminino,graduacao,solteiro,24,0,0,0,0,0,0,6725.38,6571.83,6476.93,6342.91,6382.47,6453.59,234.97,345.35,217.1,217.17,253.77,216.67,0
27037,23057.28,masculino,graduacao,casado,46,0,0,0,0,0,0,24888.03,24502.32,23990.02,23578.16,23059.59,20895.88,1081.1,936.99,936.99,801.24,792.88,793.31,0
16225,1441.08,feminino,ensino_medio,casado,33,1,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
17870,8646.48,masculino,pos_graduacao,solteiro,28,-1,-1,-1,-1,0,0,335.77,427.21,127.82,5514.15,5271.76,5239.84,437.66,127.82,8600.8,251.04,187.34,216.16,0
23303,21616.2,feminino,graduacao,casado,42,0,0,0,0,0,0,20247.17,21002.44,21430.66,21391.68,17367.68,17824.93,1080.81,867.46,936.7,648.49,724.79,720.54,0
9451,36027.0,masculino,pos_graduacao,casado,44,-1,-1,-1,-1,-1,-1,10862.72,4534.43,1534.46,1433.66,321.36,302.27,4557.85,1542.53,1440.79,322.95,303.49,1206.76,0
6631,8646.48,feminino,graduacao,solteiro,35,0,0,0,0,0,0,5166.85,5191.27,4833.38,4947.23,5001.34,205.71,230.57,216.16,266.6,252.19,72.05,4905.0,0
25489,12969.72,feminino,graduacao,solteiro,31,0,0,0,0,0,0,13024.05,6192.03,6379.81,6632.93,6775.81,6906.3,222.29,288.22,360.27,253.2,250.6,253.41,0
3069,11528.64,feminino,graduacao,casado,23,0,0,0,0,0,0,6975.84,5034.41,4970.57,4003.25,3221.17,2033.58,721.12,1442.09,136.47,462.95,158.81,4505.46,0
137,10808.1,masculino,pos_graduacao,solteiro,27,0,0,0,0,0,0,1256.91,1393.67,1585.19,1773.54,1959.87,2178.12,180.14,216.16,216.16,216.16,252.19,360.27,0
23807,38188.62,feminino,pos_graduacao,casado,54,-2,-2,-2,-2,-2,-2,465.32,403.36,2632.28,236.91,101.96,32.28,403.5,2632.28,237.27,101.96,32.28,121.56,0
13931,7205.4,feminino,graduacao,solteiro,34,1,-2,-1,-1,-1,-1,0.0,0.0,110.31,0.0,129.63,0.0,0.0,110.31,352.06,129.63,0.0,0.0,0
16002,9367.02,feminino,graduacao,solteiro,29,0,0,2,0,0,0,2487.95,3809.35,3707.68,4326.48,3436.69,3147.1,1369.03,0.0,720.54,720.54,720.54,720.54,0
21418,10087.56,feminino,graduacao,casado,26,0,0,0,0,0,0,9274.79,9366.73,9511.42,9170.67,3510.76,3521.64,464.75,504.38,360.27,144.11,144.11,144.11,0
24862,23777.82,masculino,graduacao,casado,38,0,0,0,0,0,0,12965.04,12822.66,12628.11,11064.76,11317.67,11421.71,576.43,432.32,403.5,432.32,432.32,432.32,1
10192,17292.96,feminino,pos_graduacao,casado,33,-1,0,0,0,0,0,2231.73,2306.3,2369.78,2407.32,2473.4,2485.86,110.75,102.17,67.66,85.96,49.72,0.0,0
6427,7205.4,feminino,pos_graduacao,solteiro,24,3,2,2,2,0,0,7206.55,7029.73,7519.92,7333.87,7320.9,7454.49,0.0,608.14,0.0,279.07,557.19,0.0,1
15355,11528.64,feminino,pos_graduacao,casado,33,-1,-1,-1,-1,-1,-1,393.34,1470.98,154.27,154.48,419.07,154.48,1470.98,154.27,154.48,419.07,154.48,104.91,0
19358,2161.62,feminino,ensino_medio,casado,42,2,-1,-1,-1,0,-1,60.24,60.24,60.24,120.47,60.24,28.1,60.24,60.24,120.47,0.0,28.1,67.01,0
13425,5043.78,masculino,pos_graduacao,casado,42,0,0,2,2,0,0,8623.93,9166.57,9251.09,9019.94,8972.67,9025.12,799.8,327.92,0.65,304.79,306.45,327.49,0
13884,53319.96,feminino,graduacao,casado,35,2,-1,-1,-1,-1,-1,69.17,587.53,106.42,1132.18,647.62,1833.7,592.93,107.14,1135.14,649.35,1844.29,504.59,1
8462,7205.4,feminino,graduacao,solteiro,27,0,0,0,0,2,0,3160.65,3281.92,3333.65,3551.54,3485.4,3560.33,172.93,127.97,273.81,0.0,144.11,129.7,0
19660,3602.7,feminino,graduacao,casado,33,1,2,0,0,2,0,1675.26,1626.84,1701.27,1860.79,1809.35,1852.36,0.0,100.66,188.13,0.0,72.05,78.68,1
3403,51158.34,feminino,graduacao,casado,40,-2,-2,-2,-1,2,0,374.68,0.0,0.0,72.34,61.53,621.54,0.0,0.0,72.34,0.0,576.43,360.27,1
12278,4323.24,masculino,ensino_medio,casado,39,0,0,0,0,0,0,2618.66,2017.22,1848.62,1218.22,1141.12,806.64,370.36,216.74,216.16,432.32,144.11,216.16,0
17784,11528.64,feminino,graduacao,casado,58,-1,-1,-1,-1,-1,-1,103.97,103.97,103.97,103.97,103.97,103.97,103.97,103.97,103.97,103.97,103.97,103.97,0
21865,6484.86,feminino,graduacao,solteiro,25,0,0,0,0,0,2,4750.09,4194.26,4326.84,4427.57,5321.33,5227.59,216.16,199.66,216.16,972.73,0.0,216.16,1
2530,720.54,masculino,graduacao,solteiro,22,0,0,0,-1,-1,-2,414.17,230.79,155.78,154.92,-31.7,0.0,85.67,73.86,218.18,0.0,72.05,0.0,0
16273,5764.32,feminino,ensino_medio,solteiro,42,0,-1,-1,2,0,-1,825.74,32.78,781.28,649.28,544.73,553.81,32.78,781.28,0.0,1.59,555.46,677.16,0
2558,14410.8,feminino,pos_graduacao,solteiro,28,2,2,2,2,0,0,4928.35,5300.58,5299.43,3187.24,3069.43,3328.32,497.17,141.66,0.86,115.57,372.09,79.55,1
9377,32424.3,feminino,pos_graduacao,casado,69,-1,-1,-1,-1,-1,-1,144.11,0.0,84.52,0.0,451.42,171.06,0.0,84.52,0.0,451.42,171.06,51.01,1
23505,7205.4,feminino,pos_graduacao,solteiro,33,-2,-2,-2,-2,-2,-2,246.21,530.75,875.17,54.18,427.35,565.98,533.2,875.17,54.18,427.35,565.98,285.77,0
8897,9367.02,feminino,graduacao,solteiro,33,0,0,0,0,0,0,9207.13,8813.57,7758.34,6469.01,6529.89,6520.31,338.65,252.19,230.57,230.57,237.78,223.37,0
24053,14410.8,masculino,ensino_medio,solteiro,28,0,0,0,0,0,0,14652.69,14491.14,13850.22,12976.2,13301.38,13642.7,508.99,507.84,432.32,468.35,535.36,0.0,0
5935,8646.48,feminino,pos_graduacao,solteiro,31,0,0,0,0,0,2,5957.64,5985.89,5457.01,4504.17,4480.25,4393.92,320.28,289.66,216.16,410.71,0.0,180.14,0
2926,2161.62,masculino,graduacao,solteiro,32,2,0,0,0,0,0,1245.6,1044.28,1242.21,1436.32,1616.96,1794.07,216.16,216.16,216.16,216.16,216.16,0.0,0
14391,22336.74,feminino,graduacao,casado,34,0,0,0,0,0,0,6329.37,3069.07,1887.67,1928.6,1970.03,2081.71,217.68,115.29,72.05,72.05,144.11,216.16,0
6704,2161.62,masculino,pos_graduacao,outros/desconhecido,27,0,0,0,0,0,0,1809.06,1895.88,2024.86,2095.19,2104.05,1738.09,144.11,216.16,144.11,72.05,108.08,72.05,0
5248,5043.78,masculino,graduacao,solteiro,28,0,0,2,0,0,0,1766.04,1859.5,1915.05,2004.97,2140.87,2202.19,144.11,108.08,144.11,180.14,108.08,86.46,0
16398,1441.08,feminino,ensino_medio,casado,42,0,0,0,0,0,0,1343.81,1113.67,1189.18,1260.66,1312.75,1353.39,93.67,93.67,92.23,72.05,72.05,79.76,0
17135,7925.94,feminino,graduacao,solteiro,28,0,0,0,0,0,0,7652.28,7571.43,7740.04,7733.2,7821.1,7590.24,381.89,399.18,386.28,324.24,288.22,324.24,0
2268,16572.42,feminino,graduacao,casado,33,0,0,2,-1,0,0,686.67,927.48,268.33,11053.08,1065.53,1531.72,504.38,0.0,11053.08,576.43,720.54,432.32,0
2195,9367.02,masculino,graduacao,casado,47,-1,-1,-1,-1,-1,-2,420.58,1515.87,52.02,316.97,0.0,0.0,1515.87,52.53,316.97,0.0,0.0,377.49,0
11242,3602.7,feminino,graduacao,casado,34,0,0,0,0,0,0,2939.66,2805.57,2502.94,1347.55,1124.33,1176.86,144.11,144.11,72.05,41.65,72.05,72.05,0
24183,14410.8,masculino,graduacao,solteiro,30,-1,-1,-1,-1,-1,-1,1090.9,1298.99,1185.72,1107.47,1078.36,1169.44,1300.14,1187.02,1109.06,1078.79,1170.16,1077.93,0
7262,720.54,masculino,pos_graduacao,solteiro,25,0,0,2,3,2,0,432.68,640.63,676.52,656.48,636.74,586.16,216.16,57.64,0.0,0.0,36.03,36.03,0
5355,25939.44,masculino,graduacao,solteiro,27,0,0,0,0,0,0,11551.48,11795.17,12041.09,12298.97,12558.22,12826.19,338.65,345.86,360.27,360.27,374.68,295.42,0
15837,3602.7,feminino,graduacao,solteiro,27,0,0,0,0,0,0,3652.13,3568.47,3574.09,3546.64,2191.95,2186.98,128.18,216.23,112.26,75.3,77.39,117.74,0
1322,7205.4,feminino,pos_graduacao,casado,35,0,0,0,0,0,0,4151.18,4238.07,4383.84,4426.57,4520.88,4804.34,153.76,216.16,158.52,165.72,360.27,216.16,0
26428,15851.88,feminino,pos_graduacao,solteiro,32,0,0,0,0,0,0,15681.54,15984.03,16055.79,14059.25,12205.66,12528.39,576.43,1296.97,504.38,432.32,504.38,439.53,0
4462,9367.02,masculino,pos_graduacao,solteiro,46,0,0,0,0,0,0,7981.13,8284.55,8716.8,2894.91,2992.33,3151.21,432.32,648.49,144.11,144.11,216.16,288.22,1
8709,7205.4,masculino,graduacao,solteiro,29,1,3,3,2,2,2,7182.27,7295.4,7116.63,6937.86,7354.48,5903.46,288.22,0.0,0.0,549.7,0.0,1361.46,1
2979,8646.48,feminino,pos_graduacao,solteiro,31,-1,-1,-1,-1,-1,-1,23.42,23.42,23.42,23.42,23.42,134.45,23.42,23.42,23.42,23.42,134.45,23.42,0
314,14410.8,feminino,ensino_medio,casado,49,-1,2,2,2,0,0,3778.44,3677.64,4049.8,3943.01,4226.47,4322.02,0.0,432.32,0.0,360.27,164.72,216.16,1
8759,12969.72,feminino,pos_graduacao,casado,39,0,0,0,0,0,0,12817.9,9670.51,9259.3,9372.64,9278.47,7666.26,446.73,432.32,360.27,360.34,295.42,259.39,1
14044,16572.42,feminino,pos_graduacao,solteiro,34,1,-1,0,-1,-1,-1,79.48,1169.72,4958.25,318.98,1000.25,2987.58,1173.47,4703.69,320.35,1005.08,3001.77,648.85,0
17407,25218.9,feminino,ensino_medio,casado,36,0,0,0,0,0,0,3065.75,2996.94,2909.18,2735.1,2623.92,2512.88,144.11,144.11,144.11,86.46,86.46,108.08,0
13421,30262.68,feminino,graduacao,casado,36,0,0,0,0,0,0,13393.54,12437.46,9668.78,8789.36,8016.44,7456.22,720.54,720.54,720.54,811.04,997.3,1085.06,0
23506,8646.48,feminino,graduacao,solteiro,33,1,2,2,2,2,2,4935.19,5063.59,4942.33,5225.72,5313.33,5219.59,252.19,0.0,410.71,216.16,0.0,216.16,1
20909,10808.1,masculino,graduacao,solteiro,49,0,0,0,0,0,0,6199.17,6226.47,6330.09,6390.61,6500.06,6596.04,222.65,231.87,230.28,242.1,238.5,257.45,0
16369,13690.26,feminino,pos_graduacao,solteiro,31,0,0,0,0,0,0,10821.29,9338.41,9486.7,9926.52,8907.03,9067.35,504.38,504.38,612.46,360.27,432.32,360.27,0
25876,14410.8,feminino,pos_graduacao,casado,39,-1,-1,-1,-1,-1,-1,7222.62,5879.32,8269.64,5056.39,4984.7,3197.47,5879.32,8269.64,5056.39,4984.7,3197.47,2711.97,0
25488,23057.28,feminino,graduacao,casado,31,0,0,0,0,0,0,175.6,251.47,326.33,399.76,464.75,529.02,79.26,79.26,79.26,72.05,72.05,576.43,0
1721,18013.5,feminino,pos_graduacao,solteiro,36,0,0,0,0,0,0,9392.96,9640.75,9879.97,10186.06,9595.72,9834.0,360.27,360.27,421.3,360.27,360.27,361.57,0
7956,3602.7,feminino,ensino_medio,outros/desconhecido,27,2,0,-1,-1,-2,-2,3597.58,3578.71,56.2,0.0,0.0,0.0,126.09,56.2,0.0,0.0,0.0,0.0,0
8603,2161.62,masculino,pos_graduacao,solteiro,47,2,0,0,0,2,2,1851.07,1925.21,2001.23,2075.8,2190.37,2144.33,104.12,108.08,108.08,158.52,0.0,86.46,0
4685,12969.72,feminino,graduacao,solteiro,32,1,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
16748,5764.32,masculino,ensino_medio,casado,42,-2,-2,-2,-2,-2,-2,-114.57,-450.77,-786.97,-1123.18,-1459.38,-1795.59,336.2,336.2,336.2,336.2,19.17,0.0,0
18410,1441.08,feminino,graduacao,solteiro,25,2,0,0,0,0,-2,1347.12,1447.28,1461.62,1191.05,0.0,0.0,122.85,102.17,144.9,0.0,0.0,0.0,1
16915,1441.08,masculino,graduacao,solteiro,50,1,2,3,2,2,3,724.58,905.79,870.84,835.47,950.9,915.09,216.16,0.0,0.0,129.7,0.0,0.0,1
25571,25939.44,feminino,graduacao,solteiro,34,0,0,0,0,0,0,20367.79,19999.96,17752.66,17014.76,17369.05,17746.68,879.06,756.57,612.46,630.47,662.9,706.13,0
8784,3602.7,feminino,graduacao,casado,34,0,0,0,0,2,0,2712.33,2136.18,1798.83,547.03,113.99,79.19,110.82,113.49,113.99,42.73,17.44,1225.78,0
25055,1441.08,masculino,graduacao,solteiro,49,0,0,0,0,-1,-1,1315.71,1374.79,1359.73,1275.36,28.1,95.11,116.8,93.09,84.01,28.1,95.11,0.0,1
28289,1441.08,feminino,graduacao,solteiro,44,0,0,0,0,0,0,1338.62,1435.89,1345.75,1333.22,1241.56,1110.35,144.11,144.11,144.11,79.26,114.28,36.46,0
23316,6484.86,feminino,graduacao,casado,40,2,2,2,2,2,0,354.36,338.22,471.74,539.04,519.65,547.25,0.0,151.31,86.46,0.0,36.03,72.05,1
25396,1441.08,feminino,pos_graduacao,solteiro,24,-1,-1,-1,-1,-1,0,337.72,652.81,364.88,1062.44,490.33,490.33,1080.81,432.61,1064.67,720.54,0.0,535.79,0
4520,15131.34,masculino,graduacao,solteiro,39,0,0,0,0,0,0,2410.85,2587.53,2902.91,3069.86,3161.01,990.74,216.16,360.27,216.16,144.11,72.05,864.65,0
8157,7925.94,feminino,graduacao,solteiro,29,1,2,2,2,2,2,1518.03,1182.55,1211.16,625.57,638.47,621.32,79.4,72.05,0.0,43.38,0.0,72.05,0
27997,12969.72,feminino,pos_graduacao,solteiro,31,-2,-2,-2,-2,-2,-2,325.83,127.03,113.2,0.0,344.06,0.0,127.61,113.2,0.0,344.06,0.0,0.0,0
26024,10087.56,feminino,graduacao,casado,40,0,0,0,0,0,0,7077.22,7028.72,7094.22,7407.94,7537.21,7703.8,259.39,360.27,432.32,360.27,288.22,720.54,0
17597,34585.92,feminino,graduacao,casado,38,-1,0,0,-1,0,0,335.63,759.81,955.29,3726.85,2918.98,2682.28,432.32,220.92,3732.4,362.43,218.97,224.23,0
16236,5043.78,feminino,graduacao,casado,41,2,3,3,3,3,2,3635.84,3770.66,3883.42,3921.61,3815.69,3923.99,216.16,216.16,144.11,0.0,180.14,158.52,1
23768,12969.72,feminino,pos_graduacao,solteiro,53,-2,-2,-2,-2,-2,-2,-113.85,-113.85,-113.85,-113.85,-113.85,-113.85,0.0,0.0,0.0,0.0,0.0,0.0,0
2571,12969.72,feminino,pos_graduacao,solteiro,38,0,0,-2,-2,-2,-2,13304.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
8908,4323.24,feminino,graduacao,solteiro,25,0,0,0,0,0,0,3851.07,3727.64,3623.81,1921.46,1917.21,1993.37,145.91,360.27,144.11,72.05,108.08,72.05,0
17298,5764.32,feminino,ensino_medio,solteiro,33,0,0,0,0,0,0,7712.95,7427.11,7084.93,6728.11,6304.08,5775.56,360.27,360.27,360.27,144.11,612.46,216.16,0
15856,10808.1,feminino,graduacao,solteiro,25,2,2,2,2,2,2,8219.49,8380.82,8552.81,8309.84,8724.59,8896.72,403.5,410.71,0.0,662.9,324.24,0.0,1
25007,2161.62,masculino,ensino_medio,solteiro,50,2,2,0,0,0,0,3835.94,3377.03,3054.87,2779.05,2418.85,1433.51,0.0,129.7,158.52,100.88,144.11,2161.62,1
4914,12249.18,masculino,pos_graduacao,casado,33,1,2,-1,0,0,0,649.93,23.49,561.16,7533.68,10165.16,10000.37,0.0,561.16,7205.4,2959.76,374.68,403.5,0
16707,20175.12,masculino,graduacao,solteiro,33,0,0,0,0,0,0,19102.96,17196.48,16095.64,11686.87,11898.2,12126.33,655.98,677.38,432.4,432.4,446.81,446.81,0
11105,2161.62,feminino,graduacao,solteiro,23,4,3,2,2,2,2,2061.25,2008.0,2039.99,2071.34,2121.2,2155.06,0.0,86.46,86.46,93.67,79.26,0.0,0
3712,20895.66,feminino,graduacao,casado,39,0,0,0,0,0,0,15343.39,15629.23,15414.58,15330.93,15210.46,14590.29,1219.37,555.82,524.77,533.7,720.54,432.32,0
19826,15851.88,feminino,graduacao,solteiro,35,-2,-2,-2,-2,-2,-2,239.72,-1.22,194.98,0.0,0.0,6662.98,0.0,196.2,0.0,0.0,6662.98,720.54,0
8391,2161.62,masculino,pos_graduacao,solteiro,24,2,2,0,0,0,0,1155.39,1116.33,1167.06,1201.07,1215.19,1239.26,0.0,91.51,53.46,44.17,44.31,46.55,1
28209,26659.98,feminino,graduacao,solteiro,38,0,0,0,0,0,0,5463.35,4583.86,4725.66,4843.69,4481.83,4637.11,360.27,216.16,216.38,216.16,252.19,4323.24,0
1572,10808.1,masculino,graduacao,casado,33,1,2,2,0,0,2,646.11,829.34,866.23,902.4,999.24,972.87,216.23,72.05,72.05,122.49,0.0,72.05,0
21155,35306.46,masculino,pos_graduacao,solteiro,41,0,0,0,0,0,0,24864.03,25526.79,4139.79,4313.15,2116.73,2196.06,720.54,288.22,252.19,70.47,108.08,252.19,0
2834,3602.7,feminino,ensino_medio,solteiro,60,0,0,0,0,0,0,2245.49,2333.4,1985.3,2024.79,2067.23,2051.16,126.53,104.12,71.55,74.14,75.94,70.4,0
27755,3602.7,feminino,pos_graduacao,solteiro,23,1,2,0,0,0,0,3648.67,3565.52,3249.28,670.03,220.05,0.0,0.0,155.28,72.05,108.08,0.0,237.35,1
6314,25939.44,masculino,pos_graduacao,solteiro,29,1,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
9345,12249.18,feminino,pos_graduacao,casado,36,-1,-1,-1,0,-1,-1,72.05,72.05,216.16,72.05,72.05,108.08,72.05,216.16,0.0,72.05,108.08,72.05,0
22626,27380.52,feminino,pos_graduacao,solteiro,34,2,2,2,2,2,2,22762.72,23215.73,23887.2,24332.85,24758.62,25297.37,936.7,1152.94,947.51,936.7,947.51,958.32,0
316,4323.24,masculino,graduacao,solteiro,23,0,0,0,0,0,0,3567.18,2398.1,2472.32,1244.88,1283.14,1393.96,141.95,144.11,44.53,58.29,144.11,44.39,1
2212,36027.0,masculino,pos_graduacao,solteiro,30,0,0,0,0,0,0,29986.79,31541.57,33167.68,34054.23,34945.69,35804.71,2161.62,2161.62,1441.08,1441.08,1441.08,5054.73,0
24802,7205.4,masculino,graduacao,solteiro,26,2,2,2,2,2,0,6470.38,6301.77,6773.72,6886.71,6711.47,6880.36,0.0,576.43,288.22,0.0,288.22,288.22,0
12908,10808.1,feminino,ensino_medio,casado,45,1,-1,0,0,0,0,-10.16,791.66,917.46,497.75,483.7,579.89,810.9,144.11,88.27,89.64,104.26,504.38,0
11636,11528.64,feminino,pos_graduacao,solteiro,27,-1,-1,-1,-1,-1,0,175.16,362.14,268.04,249.67,303.92,209.89,362.43,268.18,309.83,360.27,180.14,389.09,0
24724,2161.62,masculino,pos_graduacao,casado,35,1,2,2,2,-1,0,1356.7,1385.09,1484.24,1127.07,1714.09,1481.57,72.05,145.12,0.43,1851.79,57.64,143.32,1
20004,28821.6,feminino,pos_graduacao,casado,37,-1,0,-1,0,0,0,769.32,2262.86,1925.07,1832.62,502.43,713.26,2234.25,1935.51,216.16,144.11,216.16,0.0,0
18965,12249.18,feminino,graduacao,solteiro,29,0,0,0,0,0,0,3703.65,3440.0,3280.55,3084.27,2739.28,2827.33,151.31,151.67,176.32,86.46,216.16,144.11,0
23111,22336.74,feminino,graduacao,solteiro,32,0,0,0,0,0,0,23421.59,23604.24,23221.06,19662.82,15005.75,14887.0,957.89,874.09,615.56,733.87,597.33,540.41,0
14602,2161.62,feminino,ensino_medio,casado,29,-1,-1,-1,0,0,0,251.4,1075.48,716.0,578.38,1059.84,539.18,1078.58,716.36,0.72,722.13,27.67,0.0,0
11213,9367.02,feminino,ensino_medio,casado,57,0,0,0,0,0,0,9066.12,5822.04,5903.31,3002.56,3028.72,2321.51,288.22,288.22,216.16,180.14,108.08,144.11,1
10797,12249.18,feminino,graduacao,casado,43,0,0,0,0,0,0,6901.33,7859.51,8329.87,8754.06,9512.28,10506.91,958.17,714.27,569.23,758.22,1173.69,259.39,0
2510,2161.62,masculino,ensino_medio,casado,28,2,2,2,2,2,4,1718.34,1720.15,1742.41,1874.99,1978.75,1983.72,50.44,72.05,183.74,145.04,79.84,0.0,1
22580,16572.42,feminino,graduacao,casado,32,0,0,0,0,0,0,4007.86,4316.97,4394.65,2686.82,2692.51,2691.72,421.88,216.16,133.16,104.98,320.14,0.0,0
10386,32424.3,masculino,pos_graduacao,casado,54,-1,-1,-1,-1,-2,-2,52.38,0.0,30.19,0.0,0.0,0.0,0.0,30.19,0.0,0.0,0.0,443.42,0
24810,4323.24,masculino,graduacao,casado,31,0,-1,-1,-2,-2,-2,1600.97,10.09,0.0,0.0,0.0,0.0,10.09,0.0,0.0,0.0,0.0,0.0,1
17753,10808.1,feminino,graduacao,outros/desconhecido,54,0,0,0,0,0,0,9998.57,9747.97,10130.79,10291.91,10499.28,10716.66,343.84,463.09,356.74,292.68,301.76,347.59,0
9550,1441.08,masculino,ensino_medio,solteiro,22,1,2,0,0,0,0,1367.37,1323.92,1329.97,1358.36,1408.37,1525.02,0.0,121.05,72.05,72.05,151.31,0.0,0
13708,14410.8,feminino,pos_graduacao,solteiro,30,-1,-1,-1,-1,-1,-1,325.68,748.06,320.42,9113.1,50.44,0.0,748.06,320.42,9113.1,50.44,0.0,61.97,0
15843,16572.42,feminino,graduacao,solteiro,28,2,0,0,2,2,2,13200.08,13358.74,14334.49,14508.65,14703.84,14462.68,484.49,1307.78,518.79,540.41,0.0,1086.5,1
1626,1441.08,masculino,ensino_medio,casado,63,2,2,2,2,2,0,1159.85,1221.39,1231.4,1234.14,1205.1,1243.87,100.88,50.44,43.23,0.0,57.64,55.63,1
2964,10087.56,feminino,ensino_medio,casado,42,2,2,2,2,2,0,3426.6,3516.38,3438.56,3632.31,3564.73,3649.46,165.72,0.0,273.81,0.0,144.11,144.11,0
5146,17292.96,feminino,ensino_medio,solteiro,36,1,-2,-2,-2,-1,-1,-2.02,-2.02,-2.02,-2.02,109.67,491.41,0.0,0.0,0.0,111.68,497.17,295.42,0
24124,3602.7,masculino,pos_graduacao,solteiro,29,-1,-1,-1,-1,-1,-1,54.69,25.94,25.94,25.94,25.94,25.94,25.94,25.94,25.94,25.94,25.94,25.94,0
27784,16572.42,feminino,graduacao,casado,25,0,0,0,0,0,0,660.52,754.26,772.56,831.72,724.72,1452.46,100.3,144.11,72.05,0.0,727.75,162.34,0
14308,36027.0,feminino,ensino_medio,solteiro,49,0,0,0,0,0,0,14944.43,14949.69,15240.0,16115.6,16429.32,16135.77,1080.81,720.54,1704.8,1441.08,1004.43,1912.46,0
18366,1441.08,feminino,graduacao,casado,23,-1,-1,-1,-1,0,-1,246.86,834.46,771.91,307.81,308.75,1191.92,836.91,773.79,307.81,0.94,1202.37,68.6,0
8998,5764.32,masculino,graduacao,solteiro,31,8,7,6,5,4,3,9135.44,9004.66,8734.1,7034.06,6404.02,5801.64,0.0,0.0,0.0,0.0,0.0,0.0,0
25653,1441.08,feminino,graduacao,casado,43,0,0,0,0,0,0,1189.61,1280.4,1183.99,1165.4,1188.82,928.2,112.26,92.66,86.75,38.12,33.65,39.2,1
19114,15131.34,feminino,pos_graduacao,solteiro,30,-1,-1,-1,-1,-1,-1,549.84,402.28,402.28,402.28,402.28,396.3,402.28,402.28,402.28,402.28,396.3,419.57,0
20740,17292.96,masculino,pos_graduacao,solteiro,30,-1,0,0,0,0,0,12891.25,13150.58,13434.47,13727.94,14007.66,13159.22,474.19,495.8,517.42,524.63,478.29,495.8,0
13460,27380.52,feminino,ensino_medio,solteiro,39,0,0,0,0,0,0,3980.34,3586.34,5862.67,6293.27,6294.49,7474.88,720.54,4338.95,726.02,1081.67,1489.14,1080.81,0
4776,18734.04,feminino,pos_graduacao,casado,48,0,0,0,-2,-2,-2,600.86,600.43,0.0,0.0,0.0,0.0,360.27,0.0,0.0,0.0,0.0,0.0,0
23102,20895.66,feminino,pos_graduacao,casado,36,-2,-2,-2,-2,-2,-2,259.54,440.03,326.84,437.66,0.0,58.87,440.03,326.98,437.66,0.0,58.87,119.75,0
9649,36027.0,feminino,graduacao,solteiro,32,0,0,0,0,0,0,3203.66,2730.13,2055.48,1947.62,1978.17,2196.64,504.38,504.38,576.43,720.54,864.65,207.23,0
4808,18734.04,masculino,pos_graduacao,solteiro,28,1,-1,-1,-1,-1,-1,-86.25,2722.56,272.36,230.72,270.49,61.1,2882.16,272.36,230.72,288.22,61.1,417.55,0
22307,7205.4,feminino,graduacao,casado,27,-1,2,-1,2,0,0,48.06,48.06,478.22,453.94,886.26,0.0,0.0,478.22,0.0,432.32,0.0,217.75,1
28278,18734.04,feminino,ensino_medio,solteiro,49,-2,-2,-2,-2,-2,-2,-409.55,15236.97,14432.7,197.07,22.77,21.98,15691.42,14432.7,198.8,22.77,21.98,187.05,0
11608,17292.96,masculino,graduacao,solteiro,46,-2,-2,-2,-2,-2,-2,215.8,274.38,413.3,239.8,281.08,245.92,290.23,523.54,246.57,361.71,253.41,4.11,0
28233,24498.36,feminino,graduacao,solteiro,39,0,0,0,0,0,0,23944.91,22213.24,22740.31,22957.56,17551.35,17924.59,900.68,992.54,766.01,641.28,662.9,686.31,0
6112,8646.48,feminino,graduacao,casado,36,2,2,0,0,2,2,8496.75,8258.9,8328.07,8537.03,8390.26,8450.71,0.0,317.04,648.49,0.0,648.49,317.04,1
3670,18734.04,feminino,pos_graduacao,solteiro,36,-1,-1,-1,-1,-1,-1,557.7,104.12,56.35,56.92,61.17,887.63,104.12,56.35,56.92,61.17,887.63,545.81,0
1383,7925.94,feminino,pos_graduacao,solteiro,36,0,0,0,0,0,0,7804.6,7261.89,6381.68,3150.2,3036.21,3104.45,331.45,252.19,144.11,144.11,129.7,122.49,0
3204,4323.24,feminino,graduacao,casado,38,0,0,0,0,0,-1,3487.34,3475.96,2605.62,2634.29,2943.77,63.77,127.1,100.88,360.27,360.27,63.77,124.0,0
16259,7925.94,feminino,graduacao,casado,33,0,0,0,2,2,2,7597.37,7627.06,8067.6,7642.62,7875.0,7623.6,381.89,792.59,0.0,581.98,0.0,284.4,0
