ID,limite_credito,sexo,educacao,estado_civil,idade,status_pagamento_mes_09,status_pagamento_mes_08,status_pagamento_mes_07,status_pagamento_mes_06,status_pagamento_mes_05,status_pagamento_mes_04,fatura_mes_09,fatura_mes_08,fatura_mes_07,fatura_mes_06,fatura_mes_05,fatura_mes_04,pago_mes_09,pago_mes_08,pago_mes_07,pago_mes_06,pago_mes_05,pago_mes_04,default
18815,10087.56,feminino,pos_graduacao,solteiro,27,0,0,0,0,0,0,10233.61,10342.34,10220.79,9474.45,6799.16,6186.77,504.38,384.84,288.22,252.19,216.16,936.7,0
22098,14410.8,feminino,pos_graduacao,solteiro,29,1,-1,0,0,-1,-1,0.0,66.87,92.23,120.69,6.99,9.94,66.87,72.05,72.05,6.99,9.94,0.0,0
15298,23057.28,feminino,graduacao,solteiro,42,-1,-1,-1,-1,-1,0,210.4,188.06,679.69,179.41,191.3,77.1,188.06,680.12,179.63,191.3,0.0,409.41,0
11055,11528.64,feminino,ensino_medio,casado,44,1,-1,-1,-2,-2,-1,0.0,1017.47,0.0,0.0,0.0,10.81,1017.47,0.0,0.0,0.0,10.81,56.92,0
26638,3602.7,masculino,pos_graduacao,solteiro,24,0,0,0,0,0,0,1475.09,1374.57,1447.85,1409.3,1210.15,1241.71,122.49,118.24,115.29,43.23,72.05,93.67,0
22989,36027.0,feminino,pos_graduacao,solteiro,42,0,0,0,0,0,0,17081.55,12352.94,12815.45,11493.91,13442.61,12111.05,1441.08,3602.7,720.54,3602.7,1441.08,3602.7,0
20449,12969.72,masculino,pos_graduacao,solteiro,26,-1,-1,-1,-1,-1,0,1049.47,684.51,729.33,55.48,299.67,299.67,684.51,729.33,55.48,299.67,0.0,377.78,0
12463,12249.18,masculino,ensino_medio,casado,31,2,0,0,0,0,0,12284.13,16558.37,12070.77,13359.82,8725.16,8453.38,576.43,576.43,360.27,360.27,324.24,360.27,0
16284,16572.42,feminino,graduacao,casado,34,0,0,0,0,0,0,12054.56,11929.84,10121.21,9617.7,8858.9,9044.15,608.71,416.83,389.09,316.82,327.7,336.49,0
465,12249.18,feminino,ensino_medio,outros/desconhecido,56,1,-2,-1,-1,-2,-1,0.0,0.0,143.46,0.0,0.0,10.81,0.0,143.46,0.0,0.0,10.81,44.24,0
1459,6484.86,feminino,ensino_medio,solteiro,24,-1,-1,-1,-1,-1,-2,42.87,14.92,1310.59,40.13,0.0,0.0,14.92,1317.22,40.13,0.0,0.0,0.0,1
14774,30262.68,masculino,pos_graduacao,casado,32,1,-2,-2,-2,-1,-1,585.08,158.88,-6.77,453.94,75.44,4873.08,72.85,0.0,460.71,75.44,4873.95,144.47,0
6764,13690.26,feminino,ensino_medio,casado,41,-1,-1,-1,-1,-1,-1,192.02,-2.52,254.13,278.78,321.94,-0.86,0.0,256.66,278.78,321.94,0.86,327.85,0
27825,23057.28,feminino,graduacao,solteiro,27,0,0,0,0,0,0,16437.61,23347.51,21310.69,10936.57,9068.72,9933.08,7258.79,1152.36,4117.81,370.07,2901.97,721.48,0
23340,11528.64,feminino,ensino_medio,casado,44,2,2,-2,-2,-2,-2,108.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
29269,3602.7,masculino,graduacao,solteiro,26,3,3,2,2,3,4,2116.44,2061.25,2150.31,2324.25,2552.22,2613.04,0.0,144.11,230.57,288.22,144.11,108.08,1
26795,15851.88,masculino,pos_graduacao,solteiro,27,0,0,-1,-1,-1,-1,2499.27,0.58,125.66,3974.79,3600.32,564.83,0.58,156.93,3977.38,3613.36,728.25,0.0,0
11289,3602.7,masculino,graduacao,solteiro,23,0,0,0,0,0,-1,3389.28,3697.09,3599.53,1403.97,1003.35,1131.68,721.98,156.36,86.46,288.22,1131.68,720.54,0
18820,10808.1,feminino,outros/desconhecido,casado,26,1,-2,-2,-2,-1,-1,0.0,0.0,0.0,0.0,53.39,0.0,0.0,0.0,0.0,53.39,0.0,120.26,0
24717,1441.08,masculino,graduacao,casado,43,2,0,0,2,0,0,833.88,891.45,1076.92,1038.23,1200.35,1288.83,93.67,200.81,0.0,180.14,108.08,0.0,1
7134,3602.7,feminino,ensino_medio,solteiro,22,0,0,0,0,0,0,2660.67,3807.69,3757.47,2357.46,2312.65,2202.19,1441.58,217.17,94.32,360.92,144.68,333.03,0
24711,2161.62,masculino,ensino_medio,solteiro,33,0,0,0,0,0,0,2189.29,2171.28,2208.17,2136.91,2178.34,2047.41,216.88,216.16,216.16,216.16,78.03,0.0,1
22243,10808.1,feminino,graduacao,solteiro,31,-1,-1,-1,-1,0,-1,987.21,865.3,863.57,1751.63,1245.09,2664.99,865.58,865.01,1752.5,432.32,2666.0,1802.57,0
22315,17292.96,feminino,graduacao,casado,30,-1,-1,-1,-1,-1,-1,1228.3,1094.36,818.97,1025.4,802.32,560.15,1094.36,818.97,1025.4,802.32,560.15,560.94,0
6031,10808.1,feminino,pos_graduacao,casado,46,0,0,0,0,0,0,1569.84,1644.06,1738.95,1775.05,2091.87,2144.76,99.58,122.42,86.46,360.27,87.47,108.08,0
19843,18013.5,feminino,pos_graduacao,casado,40,2,2,2,0,0,0,12284.41,13092.21,12791.75,13052.37,13314.43,14091.89,1003.42,0.0,461.72,466.77,982.02,0.0,0
18163,18734.04,masculino,pos_graduacao,solteiro,32,-1,-1,-1,2,-1,0,152.18,52.46,7.21,7.21,35.95,35.95,52.82,7.21,0.0,35.95,0.0,0.0,0
5732,14410.8,feminino,pos_graduacao,solteiro,48,-2,-2,-2,-1,2,2,0.0,0.0,0.0,360.27,360.27,0.0,0.0,0.0,360.27,0.0,0.0,0.0,0
25332,2161.62,feminino,graduacao,casado,28,0,0,0,0,0,0,627.16,698.78,794.18,866.95,874.3,896.28,93.67,107.22,107.94,43.23,36.03,54.04,0
27147,23057.28,masculino,graduacao,casado,33,0,0,0,0,0,0,18306.4,9850.43,5845.74,7460.69,7610.56,7749.34,4899.67,864.65,1801.35,231.15,290.45,6801.18,0
18230,3602.7,masculino,graduacao,casado,54,2,2,2,3,2,2,2526.79,2464.61,2820.77,2754.84,2688.91,2864.65,0.0,396.3,0.0,0.0,218.76,144.11,1
5215,23057.28,masculino,ensino_medio,casado,50,0,0,2,0,0,2,2157.51,2359.84,1315.85,1308.28,1372.12,1279.61,309.83,0.0,72.05,144.11,0.0,72.05,0
18583,8646.48,feminino,pos_graduacao,solteiro,28,1,-1,2,2,-1,-1,0.0,56.2,28.1,0.0,54.91,-1.3,84.3,0.0,0.0,54.91,0.0,0.0,0
16626,3602.7,masculino,pos_graduacao,solteiro,32,2,2,2,2,2,2,2201.9,2287.93,2366.76,2399.97,2432.18,2490.55,144.11,136.9,93.67,93.67,108.08,108.08,1
11622,6484.86,feminino,graduacao,casado,38,0,0,0,0,0,0,6663.63,6535.15,5816.2,5028.5,4601.94,2891.96,252.69,239.8,151.31,183.16,216.16,6718.68,1
3420,25939.44,masculino,pos_graduacao,casado,46,-1,-1,-1,-1,0,0,156.43,76.59,6593.09,7214.41,6108.23,5544.63,76.95,6605.84,3248.63,160.18,150.66,712.61,0
7914,5764.32,feminino,pos_graduacao,solteiro,29,-1,-1,-1,-1,-1,-1,66.87,349.03,238.14,236.84,45.39,175.52,349.03,239.65,236.84,45.39,175.52,135.61,0
811,8646.48,feminino,pos_graduacao,outros/desconhecido,44,0,0,2,0,0,0,5050.7,5508.24,5312.69,888.35,888.35,0.0,583.64,0.0,17.8,0.0,0.0,0.0,0
27670,2161.62,feminino,graduacao,solteiro,24,1,2,2,0,0,0,1923.12,2014.2,1961.74,2048.28,2071.7,2049.72,144.11,0.0,144.11,72.05,79.26,108.08,0
8773,15851.88,feminino,pos_graduacao,casado,41,7,6,5,4,3,2,17525.98,17161.25,16748.66,16413.9,16215.32,16021.64,0.0,0.0,0.0,0.0,0.0,432.32,1
16931,3602.7,masculino,graduacao,solteiro,53,0,0,0,0,0,0,3484.03,3458.95,3538.93,3508.17,3525.39,3538.28,144.11,185.97,136.9,138.27,135.97,81.2,0
14390,1441.08,masculino,graduacao,solteiro,21,0,0,-1,0,0,0,1422.27,1287.97,1381.56,1380.41,1351.88,1385.09,72.05,1894.95,48.49,49.0,55.63,61.32,0
5724,5764.32,feminino,graduacao,solteiro,22,3,2,0,0,0,2,3032.03,2963.65,3046.52,3069.86,3425.74,2386.07,0.0,158.52,108.08,403.5,0.0,163.92,0
8569,15851.88,masculino,pos_graduacao,casado,50,-1,-1,-1,-1,-1,-1,251.04,485.79,290.23,257.67,171.34,428.43,486.94,290.23,257.67,171.34,428.43,107.29,0
28159,23057.28,feminino,graduacao,solteiro,35,0,0,0,0,0,0,6813.5,6966.4,5654.73,5124.55,3220.67,3835.43,438.45,261.7,360.99,508.63,2162.92,4288.51,0
28913,17292.96,feminino,graduacao,casado,38,0,0,0,0,0,0,16715.81,14606.35,14389.98,14682.23,14988.31,15859.73,722.56,555.61,559.64,577.51,1140.54,648.49,0
3937,10808.1,feminino,pos_graduacao,casado,38,-2,-2,-2,-2,-2,-2,125.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
26170,3602.7,feminino,pos_graduacao,casado,39,1,-1,-1,-1,-1,-2,0.0,938.86,0.0,317.18,0.0,0.0,938.86,0.0,317.18,0.0,0.0,0.0,0
4909,3602.7,masculino,graduacao,solteiro,23,-2,-2,-2,-2,-2,-2,-2.09,711.97,734.09,164.07,1332.13,739.49,714.06,741.72,164.57,1336.31,813.78,558.56,0
6649,29542.14,masculino,pos_graduacao,casado,33,-1,-1,-1,-2,-1,-1,233.74,600.86,0.0,0.0,126.74,189.07,600.86,0.0,0.0,126.74,189.07,0.0,0
10838,4323.24,feminino,graduacao,casado,39,0,0,0,0,0,0,4180.36,4285.84,4349.18,2760.17,2559.29,2547.54,172.64,152.03,91.65,90.57,89.71,82.0,0
25458,5764.32,feminino,ensino_medio,casado,25,0,-1,-1,-1,-1,-1,253.99,108.37,0.0,168.03,311.27,0.0,119.18,0.0,168.03,311.27,0.0,0.0,1
28673,1441.08,feminino,graduacao,solteiro,27,0,0,0,0,2,0,639.77,736.54,788.27,924.09,888.5,935.55,108.08,85.6,149.37,0.0,72.05,244.26,0
3876,21616.2,feminino,graduacao,casado,43,-1,-1,-2,-2,-2,-2,94.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
20279,10808.1,feminino,pos_graduacao,casado,54,-2,-2,-2,-2,-2,-2,-0.07,18.88,23.71,2876.32,18.95,18.95,18.95,23.85,2890.66,19.02,19.02,56.92,1
23116,2161.62,feminino,ensino_medio,solteiro,47,0,0,0,0,0,0,2150.88,2194.12,2025.8,1663.87,1789.03,749.36,108.08,122.13,144.11,144.11,144.11,0.0,0
19473,4323.24,feminino,graduacao,solteiro,24,0,0,0,0,0,0,3884.43,3964.99,4067.38,4054.69,2040.28,2216.6,187.34,208.96,146.56,144.11,216.16,72.05,0
21378,14410.8,masculino,pos_graduacao,casado,54,-1,-1,-1,-1,-1,-1,1614.95,64.13,118.82,152.83,0.0,3682.68,64.13,118.82,152.83,0.0,3682.68,75.87,0
15660,8646.48,feminino,ensino_medio,casado,37,-2,-2,-2,-2,-2,-1,226.25,32.28,0.0,0.0,0.0,764.78,32.28,0.0,0.0,0.0,764.78,0.0,0
17199,11528.64,feminino,graduacao,solteiro,29,-1,-1,-1,-1,-1,-1,86.03,151.89,78.25,135.03,210.4,0.0,151.89,78.25,135.03,210.4,0.0,88.05,0
10509,10087.56,masculino,pos_graduacao,solteiro,29,0,0,0,0,0,0,2146.13,2315.82,2449.98,1698.1,1756.46,311.78,288.22,216.16,216.16,72.05,72.05,144.11,0
17974,2161.62,masculino,pos_graduacao,solteiro,33,4,3,2,2,2,2,1607.02,1560.47,1514.72,1704.87,1656.02,1845.09,0.0,0.0,216.16,0.0,216.16,0.0,1
3678,25939.44,masculino,ensino_medio,casado,37,-1,-1,-1,-1,-1,-1,28.1,28.1,28.1,28.1,28.1,28.1,28.1,28.1,28.1,28.1,28.1,56.2,0
8782,25939.44,masculino,ensino_medio,solteiro,30,1,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
29315,3602.7,masculino,graduacao,solteiro,26,0,0,0,0,0,0,3226.65,3316.86,3407.36,3419.83,1311.67,1320.17,144.11,144.11,144.11,144.11,238.79,72.05,0
16004,16572.42,feminino,graduacao,casado,37,0,0,0,0,0,0,9096.89,9261.97,8826.11,8988.23,9187.39,8747.36,324.24,331.45,316.25,338.44,345.86,288.22,0
12864,15851.88,feminino,pos_graduacao,solteiro,36,0,0,2,0,0,0,939.8,296.21,109.67,374.54,286.34,-2.74,157.8,0.07,286.77,1.44,0.0,559.28,0
6191,3602.7,feminino,graduacao,casado,44,0,0,0,0,0,0,3284.08,3019.49,2572.54,1611.13,1704.73,1975.79,217.31,360.49,216.16,216.16,360.27,66.58,0
17718,8646.48,feminino,graduacao,casado,50,0,0,2,0,0,0,2756.86,4185.18,2379.08,1381.42,1076.34,1534.03,1657.24,0.0,726.02,720.54,720.54,720.54,0
24583,12249.18,masculino,graduacao,casado,33,-1,2,2,-1,-1,-2,66.07,66.07,0.0,146.85,0.0,0.0,0.0,0.0,146.85,0.0,0.0,0.0,0
22470,5043.78,feminino,ensino_medio,casado,48,1,2,0,0,0,0,685.81,664.12,760.67,834.1,892.24,949.67,0.0,108.08,86.46,72.05,72.05,36.03,1
19345,1441.08,feminino,ensino_medio,casado,48,2,2,2,2,2,2,996.94,1066.76,1143.14,1157.33,1117.49,1193.07,108.08,114.93,54.04,0.0,104.62,0.0,1
21363,1441.08,masculino,graduacao,solteiro,56,5,4,3,2,2,-2,1439.42,1396.05,1326.15,1273.91,1296.97,1369.03,0.0,0.0,0.0,108.08,72.05,72.05,0
23592,30983.22,feminino,pos_graduacao,solteiro,38,-1,-1,-1,-1,-1,-1,42.51,42.51,42.51,42.51,42.51,42.51,42.51,42.51,42.51,42.51,42.51,42.51,0
5697,10808.1,feminino,pos_graduacao,solteiro,28,0,0,0,0,0,0,7914.05,7944.31,7943.74,7994.75,7576.12,7592.83,396.3,381.89,277.62,288.22,288.22,284.76,0
5475,20895.66,feminino,pos_graduacao,solteiro,36,1,2,2,2,2,0,12279.59,12525.87,12211.42,12766.96,11604.8,11769.16,547.18,0.0,864.65,0.0,491.26,373.38,1
15940,2161.62,feminino,graduacao,casado,32,1,3,2,0,0,2,2003.61,1951.08,1899.56,1972.77,2086.18,2043.02,0.0,0.0,126.67,168.03,0.0,100.88,1
13958,1441.08,feminino,pos_graduacao,solteiro,33,1,3,3,2,2,2,1165.83,1198.62,1158.77,1118.93,1190.69,1160.79,72.05,0.0,0.0,100.88,0.0,108.37,0
27653,3602.7,feminino,pos_graduacao,solteiro,23,0,0,0,2,2,2,1098.97,1216.63,1333.0,1359.23,1427.17,1398.35,158.52,158.52,72.05,108.08,0.0,216.16,0
20237,3602.7,feminino,ensino_medio,casado,52,2,0,0,0,0,0,3528.48,3557.02,3588.51,3590.45,3569.48,3632.82,151.31,153.33,149.8,136.61,129.91,140.79,0
4851,7205.4,feminino,pos_graduacao,solteiro,30,0,0,0,0,0,0,6511.88,5877.59,5148.33,4937.86,4816.38,4742.59,216.67,230.57,216.16,252.19,187.34,180.14,0
22505,18734.04,feminino,graduacao,solteiro,33,-1,-1,-1,-1,-1,0,373.82,890.37,2064.78,540.19,553.73,1112.08,936.7,2091.15,540.41,2000.87,864.65,446.73,1
21605,7925.94,feminino,graduacao,solteiro,25,0,0,0,0,0,0,5791.27,5883.35,3407.51,3160.07,3291.71,2953.78,216.16,216.16,156.57,216.16,252.19,110.82,0
21016,3602.7,masculino,graduacao,solteiro,32,-1,2,2,-1,-1,-2,56.2,28.1,0.0,56.2,0.0,0.0,0.0,0.0,56.2,0.0,0.0,0.0,1
26498,6484.86,feminino,ensino_medio,casado,52,0,0,0,0,0,0,3067.12,3139.97,3233.86,3163.6,3153.59,3142.92,145.69,167.53,108.8,86.39,171.49,86.75,0
13786,17292.96,feminino,graduacao,casado,35,2,2,2,2,2,2,2339.09,2409.77,2449.55,2488.67,2539.04,2587.46,129.7,100.88,100.88,100.88,100.88,0.0,1
10592,15131.34,feminino,pos_graduacao,solteiro,33,-1,-1,-1,-1,-1,-1,42.58,75.87,215.37,147.42,1242.14,265.16,75.87,215.59,147.42,1242.14,265.16,0.0,0
22645,36027.0,feminino,graduacao,casado,38,0,0,0,0,0,0,5797.46,5741.91,5379.84,5063.23,4759.38,4605.98,254.13,218.32,218.18,181.07,151.31,181.86,0
17288,10808.1,feminino,graduacao,casado,38,-2,-2,-2,-2,-2,-2,492.06,465.47,1236.01,196.64,2345.36,613.11,484.13,1992.58,196.64,2345.36,826.24,500.27,0
28053,720.54,feminino,graduacao,solteiro,32,-1,-1,0,0,0,0,5.55,534.42,609.5,684.01,697.34,694.17,534.42,84.01,86.46,21.62,72.05,36.03,1
28458,12969.72,feminino,ensino_medio,outros/desconhecido,36,-1,-1,-1,-1,-1,-1,23.49,23.49,23.49,23.49,23.49,23.49,23.49,23.49,23.49,23.49,23.49,23.49,0
4149,5043.78,feminino,graduacao,casado,44,0,0,0,0,0,0,4949.17,5009.99,5135.36,5095.08,3659.84,3646.29,183.38,210.25,456.03,143.82,142.45,142.31,0
908,8646.48,feminino,graduacao,solteiro,26,0,0,0,0,0,0,1616.24,893.4,302.55,220.41,48.56,0.0,108.08,72.05,49.14,0.0,0.0,53.18,0
23788,2161.62,feminino,graduacao,casado,49,1,2,-1,-1,-1,2,752.24,718.52,1158.12,456.97,581.69,124.73,0.0,1160.14,456.97,124.73,0.0,397.52,0
28771,8646.48,feminino,ensino_medio,casado,39,1,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
6606,7205.4,masculino,pos_graduacao,casado,43,0,0,0,0,0,0,3168.21,3296.9,3363.48,3453.26,3532.66,3571.07,180.14,144.11,144.11,144.18,145.12,115.65,0
27536,1441.08,masculino,ensino_medio,casado,53,3,4,3,2,3,2,1117.34,1078.94,1041.11,1089.17,1050.69,1023.6,0.0,0.0,86.46,0.0,0.0,160.68,1
11306,3602.7,masculino,graduacao,casado,31,0,0,0,0,0,0,3697.74,3762.23,3621.43,2341.9,1995.68,1869.08,360.27,165.72,79.26,72.05,72.05,108.08,1
25187,2161.62,feminino,pos_graduacao,solteiro,22,0,0,0,0,0,0,1604.71,1676.91,1676.55,1664.45,1677.85,1787.23,99.36,104.77,91.94,92.66,129.99,144.11,0
14362,17292.96,masculino,pos_graduacao,casado,36,2,0,0,0,0,2,13211.82,13520.0,13823.27,14013.42,14896.95,14654.92,619.66,626.87,518.79,1116.84,0.0,576.43,0
22875,12249.18,feminino,pos_graduacao,solteiro,27,0,0,0,0,0,0,763.48,966.24,1137.59,349.68,410.49,3446.34,216.16,216.16,83.29,72.05,3371.62,126.82,0
17601,5764.32,feminino,graduacao,solteiro,31,0,0,2,0,0,2,3686.28,3905.83,3802.65,3884.14,4330.37,4424.26,324.24,0.0,144.11,511.58,172.93,0.0,0
14052,21616.2,feminino,pos_graduacao,solteiro,26,-1,-1,-1,-1,-1,-1,277.62,140.22,56.92,257.16,47.34,0.0,140.22,56.92,257.16,47.34,0.0,245.85,0
12014,5764.32,masculino,graduacao,casado,36,-1,-1,0,0,0,0,655.48,2240.23,2496.74,1914.4,1446.99,1839.9,2240.23,1441.08,360.27,720.54,720.54,0.0,0
11979,12969.72,feminino,graduacao,casado,33,0,0,0,0,0,0,3390.14,3550.97,3614.16,3698.96,3914.84,4052.97,216.16,144.11,144.9,288.22,216.16,216.16,0
4815,5764.32,masculino,pos_graduacao,casado,38,-1,-1,-2,-2,-2,-2,43.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
12988,10808.1,feminino,pos_graduacao,solteiro,25,0,0,0,-1,-1,-2,1836.22,1925.72,2003.82,12.39,0.0,0.0,124.37,130.42,12.39,0.0,0.0,0.0,0
19271,2161.62,feminino,graduacao,solteiro,43,5,4,3,2,0,0,2253.34,2197.57,2142.89,2070.54,2041.72,2041.72,0.0,0.0,0.0,0.0,0.0,1.3,1
13027,5764.32,feminino,pos_graduacao,casado,40,1,-1,-1,-1,-1,-2,0.0,74.0,91.72,12.54,-11.24,-11.24,148.0,91.72,12.54,0.0,0.0,72.05,0
11684,3602.7,masculino,graduacao,casado,50,-2,-2,-2,-2,-2,-2,254.06,-0.29,106.14,181.36,87.69,321.29,0.0,106.42,181.86,95.11,329.43,158.95,1
17318,2882.16,feminino,graduacao,casado,39,-1,-1,-1,0,0,0,36.03,0.0,1338.98,1394.46,1400.73,1461.18,0.0,1338.98,105.2,39.41,72.05,36.03,0
27600,5764.32,feminino,pos_graduacao,solteiro,26,2,0,0,2,2,2,2672.99,2750.59,2921.79,2995.79,2997.09,3117.34,144.11,216.16,144.11,72.05,180.14,72.05,1
3801,720.54,feminino,graduacao,solteiro,22,0,-1,0,0,0,0,1073.32,865.44,571.32,554.31,492.71,251.18,504.38,288.22,14.92,16.5,5.04,0.0,0
10456,6484.86,feminino,ensino_medio,casado,25,0,0,0,0,0,0,5807.77,5295.03,5085.64,4851.83,4832.59,4891.75,203.7,170.77,165.72,165.72,194.55,194.55,0
12243,18013.5,feminino,graduacao,solteiro,35,0,0,0,0,0,0,17416.24,14839.09,15168.3,15469.71,15795.53,16493.16,539.04,576.43,553.52,574.92,961.92,216.16,0
24112,36027.0,masculino,graduacao,solteiro,28,0,0,0,0,0,0,2432.4,2381.24,3272.84,3349.29,2853.19,2926.98,117.16,936.7,151.31,2666.0,88.91,253.05,0
56,36027.0,feminino,pos_graduacao,casado,45,-2,-2,-2,-2,-2,-2,137.26,262.28,11.67,0.0,10.88,182.3,262.28,11.67,0.0,10.88,182.3,0.0,0
15432,10808.1,masculino,graduacao,solteiro,28,0,0,0,0,0,0,9670.94,8544.16,6911.13,5970.9,4250.83,4308.76,321.72,765.86,252.19,132.07,135.89,116.01,0
24599,5764.32,masculino,graduacao,casado,45,2,2,2,2,2,0,2534.07,2815.08,2750.01,2928.42,2859.75,2957.31,324.24,0.0,246.93,0.0,144.11,216.16,1
16215,17292.96,feminino,graduacao,casado,32,0,0,0,0,-2,-2,11031.76,7353.04,7571.87,0.0,0.0,0.0,324.24,361.28,0.0,0.0,0.0,102.17,0
27603,28821.6,feminino,pos_graduacao,solteiro,29,-2,-2,-2,-2,-2,-2,549.2,2799.23,978.93,1405.2,274.45,325.11,2817.1,983.75,1413.48,283.17,505.89,1800.41,0
20533,12969.72,masculino,pos_graduacao,solteiro,28,0,0,0,0,0,0,2930.8,2603.02,2220.7,1718.63,1289.91,560.87,112.4,125.01,99.79,2.16,1.66,389.88,0
6493,2161.62,feminino,graduacao,casado,40,2,2,3,3,2,2,2015.71,2154.85,2205.14,2149.66,2157.01,2151.68,194.55,108.08,0.0,79.26,72.05,0.0,1
1800,9367.02,masculino,ensino_medio,solteiro,28,0,0,0,0,0,0,9529.72,9639.46,9643.28,9535.34,9555.37,9526.12,497.17,504.38,504.38,432.32,396.3,432.32,0
4349,12969.72,feminino,pos_graduacao,casado,51,-1,-1,-1,-1,-1,-1,36.96,28.53,28.53,28.53,28.53,28.53,28.53,28.53,28.53,28.53,28.53,57.07,0
26527,4323.24,feminino,ensino_medio,solteiro,52,0,0,0,0,2,0,4341.25,4365.39,4413.81,4517.57,4382.04,4444.65,156.14,178.91,438.38,0.0,139.5,133.3,0
7402,1441.08,masculino,ensino_medio,solteiro,23,0,0,0,0,0,0,1227.08,1301.58,1372.34,1384.95,1340.42,1374.43,94.75,93.45,48.42,48.64,56.27,52.89,0
7397,14410.8,feminino,graduacao,casado,37,-1,2,-1,-1,-1,-1,193.18,91.72,157.94,30.98,30.98,442.12,0.0,157.94,30.98,30.98,442.12,210.61,1
21638,720.54,feminino,pos_graduacao,solteiro,23,1,2,2,-1,-1,-2,602.08,566.63,444.65,121.12,0.0,0.0,86.46,0.0,121.12,0.0,0.0,90.07,0
14639,2161.62,masculino,ensino_medio,solteiro,41,1,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
18422,11528.64,feminino,graduacao,solteiro,25,1,-1,0,0,0,-2,0.0,72.05,147.21,225.75,0.0,0.0,72.05,75.15,81.64,0.0,0.0,539.11,1
4698,9367.02,masculino,graduacao,solteiro,28,2,2,2,0,0,0,9691.62,9772.25,9364.07,6726.96,6487.74,6475.71,446.73,0.0,252.19,233.31,231.73,231.08,1
29918,2161.62,masculino,pos_graduacao,solteiro,33,-1,3,2,-1,0,0,2285.84,2228.13,2156.43,2125.45,1947.26,0.0,0.0,0.0,2248.08,38.98,0.0,0.0,1
29021,28101.06,feminino,graduacao,casado,39,0,0,0,0,0,0,25913.57,20406.41,17356.08,13741.35,13773.99,14074.74,799.8,948.45,601.58,492.85,522.54,562.02,0
22417,9367.02,feminino,graduacao,solteiro,39,2,2,2,0,0,2,7845.17,8006.28,7723.11,7822.83,8109.03,8277.92,396.3,0.0,389.02,576.43,360.27,0.0,0
21129,27380.52,masculino,pos_graduacao,casado,34,0,0,0,0,0,0,8969.71,7642.41,7059.78,7248.56,5842.64,5965.57,256.73,243.9,293.55,186.76,194.26,257.16,0
11817,3602.7,masculino,graduacao,casado,62,0,-1,0,0,0,0,3699.97,3627.92,3551.47,3534.83,3423.43,3525.6,3668.13,129.7,129.7,129.7,158.52,127.82,0
5303,6484.86,feminino,graduacao,solteiro,29,-1,0,0,-1,2,0,66.07,210.18,0.0,267.18,252.41,655.48,144.11,0.0,267.18,0.0,410.2,12.25,0
17520,1441.08,feminino,pos_graduacao,solteiro,33,0,0,3,3,2,2,820.77,1165.83,1198.62,1158.77,1118.93,1190.69,360.27,72.05,0.0,0.0,100.88,0.0,0
13535,3602.7,masculino,ensino_medio,casado,40,0,0,0,0,0,0,2491.77,1821.6,1099.83,898.15,955.58,974.39,144.11,144.11,72.05,72.05,34.73,144.11,0
21360,5043.78,masculino,pos_graduacao,outros/desconhecido,57,0,0,0,0,0,0,5047.45,5000.4,5069.14,5039.17,4908.17,4751.38,257.02,192.17,167.24,172.28,166.88,177.69,0
7736,2161.62,feminino,pos_graduacao,solteiro,28,0,0,0,0,0,-1,2632.93,1269.95,1890.91,1861.08,-12.61,47.84,360.27,792.59,216.16,144.11,108.08,0.0,0
11147,10087.56,feminino,pos_graduacao,solteiro,36,-1,-1,-1,0,0,-1,56.2,12.75,84.3,28.1,0.0,67.01,12.75,84.3,0.0,0.0,67.01,0.0,0
9830,18013.5,masculino,pos_graduacao,solteiro,56,-2,-2,-2,-2,-2,-2,55.99,-0.22,55.63,-0.58,-0.58,124.37,0.0,55.84,0.0,0.0,124.94,0.0,0
5827,720.54,feminino,graduacao,solteiro,22,0,0,0,0,0,0,163.85,237.56,340.82,407.03,526.28,594.59,76.88,108.08,72.05,126.17,77.31,147.06,1
16939,6484.86,masculino,ensino_medio,casado,55,0,0,0,0,0,0,2218.47,2290.67,2365.32,2440.97,2544.3,2647.12,109.09,111.68,115.29,144.11,144.11,180.14,0
11335,15131.34,feminino,ensino_medio,casado,42,1,-1,-1,0,0,-1,0.0,86.46,898.23,1215.55,1278.31,940.23,86.46,898.23,432.61,432.32,524.7,701.16,1
3013,3602.7,masculino,graduacao,solteiro,28,0,0,0,0,0,0,1674.82,1755.52,1834.06,1875.57,1917.28,1993.16,108.08,108.08,72.05,72.05,108.08,79.26,0
18329,3602.7,feminino,graduacao,solteiro,23,1,-1,-1,-1,-1,0,1303.1,296.86,0.0,18.81,2061.18,1732.25,504.38,0.0,18.81,3350.94,144.11,216.16,0
